제목,본문,날짜,링크
스타트업 창업 2년내 망하는 가장 큰 이유는 이것 때문,"[파이낸셜뉴스] 스타트업이 창업 초기에 망하는 가장 큰 이유는 공동창업자들끼리 충돌하거나 공통된 비전을 갖고 있지 않기 때문이라고 프리시드 벤처자본의 파트너가 말했다.  컨셉트벤처스의 파트너 리스 초드리는 1일(현지시간) 경제전문방송 CNBC와 가진 인터뷰에서 창업후 2년내 망하냐는 공동 창업자들간의 관계가 좋은지 여부에 달려있다고 밝혔다.  초드리는 투자 대상자를 선정할 때 시제품 출시 여부와 상관없이 창업자의 인격과 성격을 본다고 강조했다.  그는 투자 여부의 80%는 창업자를 보고 결정한다며 ""우리가 지금까지 투자한 기업들의 첫 투자자인 경우가 많았다""라고 했다.  초드리는 창업한지 18~24개월 안에 실패하는 가장 큰 이유는 공동 창업자들이 불화를 겪거나 같은 비전을 나누지 못하기 때문이라고 지적했다.  초드리는 스타트업 공동창업자들이 서로를 깊게 잘 이해하는지와 인생에서 의미있는 과정을 거쳤는지를 본다며 개별 면접을 통해 응답이 서로 같은지를 비교한다고 했다.  이밖에 창업자들이 특정 산업이나 부문에 미쳐있는지와 집요함, 투지, 긍정적인 사고방식, 업무 밖에서도 ""스포츠나 체스 같은 것에서도 두각을 나타내는지도 주목한다""고 말했다.",2025.12.01. 오후 4:18,https://n.news.naver.com/mnews/article/014/0005442453
"""내 계정에 해외 접속 흔적이""..2차 피해 공포에 '탈팡' 조짐","[파이낸셜뉴스] 쿠팡에서 3370만건의 고객 개인정보가 유출된 사실이 확인되면서 소비자들 사이에서 '2차 피해 공포'가 확산하고 있다. 이번에 유출된 정보에는 이름·전화번호·주소는 물론, 최근 주문 내역까지 포함돼 단순한 스팸 메시지 수준을 넘어 정교한 피싱·택배 사칭 범죄로 악용될 가능성이 제기된다. 피해 규모가 역대 최대 수준으로 확인되면서 온라인에서는 집단소송 움직임도 빠르게 확산하는 분위기다.  ""070 광고 전화 늘어""...불안감 확산  1일 온라인 커뮤니티 등에 따르면 쿠팡 정보유출 사고 이후 불안감을 호소하는 경험담이 잇따르고 있다. 일부 이용자는 ""유출 안내 직후 계정 기록에서 베트남·일본 등 해외 IP 접속 흔적을 확인했다""는 이야기도 나오고 있다. 강제 로그아웃과 비밀번호 변경을 했지만 ""이미 어떤 정보가 넘어갔는지 모르겠다""는 반응도 많다. 이에 대해 쿠팡은 ""웹에서 보이는 해외 로그인 기록은 이번 유출과 무관한 시스템 표기 현상""이라고 말했다.  최근 070 광고 전화가 급증했다는 경험도 공유되고 있다. 한 이용자는 ""다른 기업 유출에 이어 이번까지 겹치며 등록 카드와 계정을 모두 바꿨다""고 말했다. 특히 이번에 노출된 정보가 전화번호나 카드처럼 쉽게 변경하기 어려운 주소·구매 내역 등 생활 기반 정보라는 점이 소비자 불안을 키우고 있다는 분석이 나온다.  쿠팡의 초기 대응이 불안감을 더 키웠다는 지적도 나온다. 당초 쿠팡은 4500건의 정보만 유출됐다고 공지했지만, 이후 3370만건으로 규모를 정정하면서 ""처음부터 전수 유출이 있었던 것 아니냐""는 의혹도 제기되고 있다.  허경옥 성신여대 소비자산업학과 교수는 ""유출된 정보의 종류와 무관하게 개인정보가 유출됐다는 사실 자체가 소비자에겐 큰 불안""이라며 ""카드정보가 포함되지 않았다는 설명도 신뢰하기 어렵고, 주소·전화번호·주문내역만으로도 피해는 충분히 발생할 수 있다""고 말했다.  더 큰 문제는 대규모 개인정보 유출 이후 발생할 수 있는 '2차 피해'다. 가장 우려되는 건 배송 안내나 배송 오류를 사칭해 금융정보 입력을 유도하는 방식이다. 전문가들은 ""일반 문자 스팸과 달리 실제 주문 정보가 포함된 사칭 메시지는 소비자가 속기 쉽다""고 지적한다. 정세진 법무법인 율촌 변호사는 ""구매 내역은 법적 분류상 민감정보는 아니지만, 개인의 생활 패턴이 드러나기 때문에 스미싱이나 택배 사칭 범죄로 악용될 가능성이 더 크다""고 말했다.  집단소송 움직임...'징벌적 배상' 재화두  유출 사태 이후 집단소송 움직임도 빠르게 퍼지고 있다. 3300만명에 이르는 전례 없는 피해 규모가 소비자들의 집단 대응을 촉발하는 요인으로 작용하고 있다는 분석도 나온다. 업계에 따르면 네이버 카페 등 온라인 공간에서는 '쿠팡 집단소송' 관련 게시글이 6500건 이상 올라왔다. 집단 대응을 표방한 전용 카페에는 개설 이틀 만에 8500명 넘는 이용자가 가입하는 등 참여 규모가 빠르게 확대되고 있다.  다만 현실적인 배상액은 크지 않을 전망이다. 개인정보 유출 사건에서 피해자가 입는 실질적 손해를 입증하기 어렵기 때문이다. 2014년 카드3사 정보유출 사건에서도 최종 배상액은 1인당 10만원 수준에 그쳤다. 정 변호사는 ""한국에서는 집단소송이 제한적이고 기존 판례상 손해배상액도 1인당 10만원 수준에 머무는 경우가 많다""며 ""결국 기업 입장에서 반복적 사고가 구조적으로 큰 부담이 되지 않는다는 점이 문제""라고 지적했다.  이 같은 취약한 배상 구조가 되풀이되는 정보보안 사고의 원인이라는 지적도 나온다. 미국의 경우 개인정보 유출 시 기업이 지급하는 합의금 규모가 한국보다 최대 100배 이상 높은 수준이다. 미국 AT&T는 지난해 두 차례 정보유출 사고 이후 약 2600억원 규모의 합의금을 마련했고, 이용자 1인당 최대 보상액은 1100만원에 달하는 등 기업이 감수해야 하는 책임 수준이 한국과는 뚜렷한 차이를 보인다. 윤예림 법무법인 길도 변호사는 ""반복되는 개인정보 유출 사건을 줄이려면 기업이 감수해야 할 법적 책임의 무게가 커져야 한다""며 ""징벌적 손해배상제 도입을 논의할 시점""이라고 말했다.  ""보안, 비용 아닌 경쟁력으로 전환해야""  근본적으로 반복되는 개인정보 유출 사고가 국내 보안 환경의 구조적 한계를 드러낸다는 지적도 나온다. 사고가 터진 후 과징금이나 처벌 등 책임을 묻는 방식이 아니라 미국·유럽 등 주요 국가가 채택하고 있는 '인센티브 기반 보안 정책'으로 전환해야 한다는 주장도 힘을 얻고 있다. 정 변호사는 ""해킹 기술은 인공지능(AI) 기반 자동화 공격과 잠복형 침투 등으로 빠르게 진화하고 있지만 국내 기업들은 여전히 법이 요구하는 수준만 충족하는 방식으로 최소한의 보안 투자에 그치고 있다""며 ""보안을 비용이 아닌 경쟁력으로 전환할 수 있는 정책 설계가 필요하다""고 강조했다.  한편 이번 사태 이후 온라인 유통업계도 긴급 보안 점검에 돌입했다. 무신사는 내부 암호화 시스템을 재점검하고 전체 회원을 대상으로 비밀번호 변경 캠페인을 진행하기로 했다. SSG닷컴 역시 최근 통신·금융 분야의 보안 사고 증가에 따라 정기·수시 점검과 내부 통제를 강화했다고 밝혔다. G마켓은 주말 동안 보안 시스템을 긴급 점검했으며, 11번가는 ""개인정보와 결제 정보를 분리 보관하고, 망분리 환경에서만 접근을 허용하는 등 24시간 모니터링 체계를 운영 중""이라며 추가 점검을 실시할 계획이라고 설명했다.",2025.12.01. 오후 4:18,https://n.news.naver.com/mnews/article/014/0005442452
"""최유라, 이유리의 크리스마스 추천템""…롯데홈쇼핑, ‘산타의 초대장’ 기획전 진행","[파이낸셜뉴스] 롯데홈쇼핑은 다가오는 크리스마스 기념하며 오는 7일까지 대표 프로그램 '최유라쇼'와 '요즘 쇼핑 유리네'가 함께하는 컬래버레이션 기획전 '산타의 초대장'을 연다고 1일 밝혔다.  이번 기획전은 크리스마스 시즌에 맞는 추천 상품을 모은 모바일 기획전이다. 프리미엄 상품 선별로 마니아층이 두터운 최유라쇼와 젊은 세대의 공감을 얻고 있는 요즘 쇼핑 유리네가 컬래버해 추천 아이템을 엄선해 선보인다.  수제 초콜릿 '샤르보넬 워커 초콜릿'을 비롯해 '워커힐 티라미수 케이크', '오레 이레떼 파네토네' 등 프리미엄 디저트를 집중 선보인다. 캔들, 커트러리 등 홈파티 데코 용품도 최대 50% 할인해 판매한다.  행사기간 중 소셜미디어 인증에 참여한 구매고객 중 추첨을 통해 ‘모바일 케이크 교환권’을 제공하는 이벤트도 진행한다.",2025.12.01. 오후 4:15,https://n.news.naver.com/mnews/article/014/0005442450
"애경산업, 에이지투웨니스 영국 진출…""유럽시장 확장""","[파이낸셜뉴스] 애경산업은 자사 브랜드 AGE20'S(에이지투웨니스)가 영국의 K뷰티 유통채널인 '퓨어서울' 온오프라인에 입점했다고 1일 밝혔다.  에이지투웨니스는 런던과 카디프 등 영국 주요 도시에 있는 퓨어서울 11곳에 입점했으며 연내 추가 개장하는 지점을 포함해 모두 14개점에 진입하는 목표를 세웠다고 애경산업은 전했다.  입점한 제품은 '에센스 팩트'로 현지 소비자의 특성을 반영해 20가지 색으로 구성했다.  에이지투웨니스 관계자는 ""퓨어서울 입점을 통해 영국 내 브랜드 인지도를 쌓으며 영국을 넘어 유럽 시장 확장을 위해 소비자 접점을 확대해 나가겠다""고 말했다．",2025.12.01. 오후 4:15,https://n.news.naver.com/mnews/article/014/0005442449
"닥터지 '레드 블레미쉬 클리어 수딩 크림', 올리브영 어워즈 수상","[파이낸셜뉴스] 기능성화장품(더모코스메틱) 브랜드 닥터지는 '레드 블레미쉬 클리어 수딩 크림'이 '2025 올리브영 어워즈' 크림 부문에 7년 연속 이름을 올렸다고 1일 밝혔다.  올리브영 어워즈는 올리브영이 연간 멤버십 고객 구매 데이터와 상품 판매량 등을 분석해 각 부문을 대표하는 상품을 선정하는 행사다. 닥터지 레드 블레미쉬 클리어 수딩 크림은 2019년부터 올해까지 7년 연속 수상했다.  레드 블레미쉬 클리어 수딩 크림은 누적 판매량 3200만개를 돌파한 닥터지 대표 수분 진정 솔루션이다. 병풀 유래 성분과 함께 독자 개발한 '10-시카 콤플렉스'를 함유, 수분 보습을 비롯해 열감 진정, 피부 장벽 개선 등에 도움을 준다.  닥터지는 이번 수상을 기념해 올영세일과 할인 프로모션 행사를 진행한다. 특히 오는 6일까지 진행하는 올영세일 '어워즈 특가' 차별화 행사에 참여, 레드 블레미쉬 클리어 수딩 크림 더블 어워즈 한정 기획 세트를 30% 할인한 가격에 판매한다.  고운세상코스메틱 닥터지 담당자는 ""앞으로도 피부 건강을 생각하는 엄선된 제품들을 선보이며 K스킨케어 브랜드 영향력을 전파할 것""이라고 말했다.",2025.12.01. 오후 4:15,https://n.news.naver.com/mnews/article/014/0005442448
"""내수·수출 모두 뒷걸음질""...현대차·기아, 11월 판매량 전년比 2.4%·0.8% 감소","[파이낸셜뉴스] 현대차·기아의 올해 11월 전 세계 시장 판매량이 각각 전년 동기 대비 2.4%, 0.8% 감소한 것으로 나타났다. 국내외 판매가 모두 부진한 결과로, 현대차는 현지 판매 활성화를, 기아는 친환경차 라인업 확대로 판매량 확대를 꾀한다는 목표다.  ■11월 현대차 글로벌 판매량, 전년比 2.4% 감소 현대차는 올해 11월 국내 6만1008대, 해외 28만8499대 등 전 세계 시장에서 지난해 같은 달 대비 2.4% 감소한 총 34만9507대를 판매했다고 1일 밝혔다. 전년 동월 대비로는 국내 판매가 3.4%, 해외 판매가 2.2% 감소한 것으로 해외에서의 올해 누적 판매량은 315만6663대로 전년 대비 0.4% 감소했다.  국내 판매의 경우 세단은 그랜저 6499대, 쏘나타 5897대, 아반떼 5459대 등 총 1만8099대를 팔았다. RV는 팰리세이드 5124대, 싼타페 3947대, 투싼 5384대, 코나 2743대, 캐스퍼 2292대 등 총 2만2643대를 판매했다.  포터는 4109대, 스타리아는 2500대 판매를 기록했으며, 중대형 버스와 트럭은 총 2113대 판매됐다. 럭셔리 브랜드 제네시스는 G80 3721대, GV80 3203대, GV70 3770대 등 총 1만1465대가 팔렸다.  현대차 관계자는 “현지 수요와 정책에 적합한 판매·생산 체계를 강화하겠다”며 “하이브리드 차량의 판매 볼륨을 유지하는 한편 경쟁력 있는 신차 출시를 통해 시장 점유율을 확대할 계획”이라고 밝혔다.  ■기아, 26만2065대 판매..전년比 0.8% 줄어 기아는 11월 글로벌 시장에서 국내 4만7256대, 해외 21만3889대, 특수 920대 등 전년 동기 대비 0.8% 감소한 26만 2065대를 판매했다고 전했다. 지난해 같은 기간과 비교해 국내는 1.6% 감소, 해외는 0.8% 감소한 수치다.  차종별 실적의 경우 스포티지가 4만 9351대로 글로벌 시장에서 가장 많이 판매됐으며 쏘렌토가 2만 5282대, 셀토스가 2만 2293대로 뒤를 이었다.  국내에서는 쏘렌토가 1만47대로 가장 많이 팔렸다. 승용은 레이 4216대, K5 3827대, K8 2569대 등 총 1만2600대가 판매됐다. RV는 쏘렌토를 비롯해 스포티지 6868대, 카니발 5305대, 셀토스 4640대, 니로 1379대 등 총 3만760대가 판매됐다. 상용은 봉고Ⅲ가 2814대 팔리는 등 총 3896대가 판매됐다.  해외에서 가장 많이 팔린 차종은 스포티지로 4만2483대 팔렸다. 쏘넷이 1만9,20대, 셀토스가 1만7653대로 뒤를 이었다.  기아 관계자는 “주요 SUV 하이브리드 모델, EV5, PV5 등 친환경차 모델을 앞세워 판매를 개선해 나갈 것”이라고 밝혔다.",2025.12.01. 오후 4:12,https://n.news.naver.com/mnews/article/014/0005442447
"황상하 SH 사장, 겨울철 대비 임대주택 시설물 안전 점검","[파이낸셜뉴스] 서울주택도시개발공사(SH)가 황상하 사장을 비롯한 현장 안전 점검단이 중랑구·마포구·양천구 소재 준공 30년 이상 노후 임대주택 단지를 방문해 겨울철 대비 시설물 점검을 실시했다고 1일 밝혔다.  이번 점검은 겨울철 한파, 폭설에 따른 안전사고를 예방하고 난방·급수 중지, 화재 등으로 인한 입주민의 생명 보호 및 불편 해소를 위한 선제적 안전 관리 활동의 일환으로 추진됐다.  황 사장은 △기계실 난방 공급 설비 △전기실 전력 공급 설비 △제설 자재 비치 상태 △옥상 및 공가 관리 상태 등 겨울철 안전 관리에 필수적인 설비들을 중점 확인했다.  아울러 노후 임대주택의 경우 겨울철 급격한 기온 하락으로 동파·정전 등의 사고가 발생할 가능성이 높은 만큼, 설비 점검 주기 단축, 예비 자재 확보 등 선제적 조치를 강화할 것을 지시했다.  황상하 SH 사장은 ""노후 임대주택에는 겨울철 난방 문제나 빙판길 미끄러짐 사고 등에 취약한 고령자·장애인 등이 많이 거주하고 있는 만큼, 시설물에 대한 면밀한 점검을 통해 안전 문제를 사전에 예방하는 것이 무엇보다 중요하다""고 밝혔다.",2025.12.01. 오후 4:11,https://n.news.naver.com/mnews/article/014/0005442446
"미국발 관세 정책에 유탄 맞은 K-철강.. ""구조조정 기회로 삼아야""","미국발 관세 정책에 캐나다도 한국산 철강 제품에 대한 무관세 한도를 축소하고 철강 파생상품에 25% 관세를 부과하기로 하면서 국내 철강업계에 비상이 걸렸다. 유럽연합(EU)도 철강 저율관세할당(TRQ) 도입을 검토하는 등 수출 장벽이 높아지면서 한국 철강 제품의 수출 환경이 한층 더 악화할 것이라는 우려가 나온다. 이에 전문가들은 정부가 철강업계의 급격한 실적 악화는 막으면서 업계의 구조조정을 유도·지원해야 한다고 입을 모았다.  ■ 캐나다도 K-철강에 관세 50% 부과 1일 관련 업계에 따르면 캐나다 정부는 자국 철강 산업 보호를 위해 한국을 포함한 자유무역협정(FTA) 체결국의 철강 저율관세할당(TRQ) 적용 기준을 100%에서 75%로 축소하고 철강 파생상품에 25%의 관세를 부과하겠다고 밝혔다. 이번 조치로 한국산 철강 제품은 지난해 수출량의 75%를 넘는 물량에 대해 새롭게 50%의 관세를 내야 한다.  캐나다 정부의 이번 조치는 미국과의 무역 갈등이 장기화하는 가운데 캐나다 철강 산업이 큰 타격을 받은 상황에서 나왔다. 미국의 50% 고율 관세에 이어 캐나다도 관세 장벽을 대폭 강화하면서 우리 철강 기업의 어려움은 더욱 커지게 됐다. 한국무역협회에 따르면 한국은 작년 캐나다에 약 62만t, 7억8000만달러어치의 철강 제품을 수출했다.  이에 박정성 산업통상부 통상차관보는 이날 방한 중인 알렉산드라 도스탈 캐나다 산업부 선임차관보를 만나 관세 정책에 대한 철회를 요구했으나 캐나다가 이를 받아들이진 않을 것으로 보인다.  ■ EU도 관세 인상 예고.. ""이 참에 경쟁력 높여야"" 문제는 EU도 수입산 철강 관세를 50%로 인상하겠다고 예고한 상태라는 점이다. 규정안에 따르면 모든 수입산 철강 제품에 대한 연간 무관세 할당량이 최대 1830만t으로 제한돼 전년 대비 47% 줄어든다. EU 조치가 시행될 경우 한국산 철강은 직격탄을 맞게 된다. EU는 한국산 철강의 최대 수출시장이다. 한국무역협회에 따르면 작년 한국의 대EU 철강 수출액은 44억8000만달러로, 단일국가 기준 1위 수출시장인 미국(43억5000만달러)보다 더 많았다.  이에 전문가들은 정부가 철강업계의 감산 및 구조조정을 유도·지원하는 정책을 펴야 한다고 한 목소리를 냈다.  이재윤 산업연구원 탄소중립산업전환연구실장은 “각국이 관세 장벽을 강화하면서 내년 국내 철강업계의 수출 감소는 불가피해 보이며, 이에 따라 산업 전반이 한층 위축될 가능성이 있다”며 “철강업계가 과거 경기 부진 시에는 기다리면 업황이 회복되는 사이클을 기대할 수 있었지만, 이제는 정부 차원에서 감산을 검토하고 기술 경쟁력 강화, 지원책 등 철강산업 고도화를 위한 구체적인 방안을 마련해야 한다”고 밝혔다.  이준호 고려대 신소재공학부 교수는 “국내 철강의 수출량 자체가 1000만t 정도 줄어들면서 가동률이 떨어진 업체들도 많아 구조조정을 하면서 나머지 기업들의 경쟁력을 높이는 기회로 삼아야 한다”며 “일본제철도 중소·중견 업체들을 인수합병하면서 고로를 몇 개 없애는 등의 효율화 작업을 했기 때문에 경영 성과가 개선되고 US스틸도 인수하게 된 것”이라고 말했다.",2025.12.01. 오후 4:08,https://n.news.naver.com/mnews/article/014/0005442445
"삼성생명공익재단, 새롭게 개편한 2025 삼성행복대상 시상식⋯8명 수상","[파이낸셜뉴스] 삼성생명공익재단은 1일 서울 용산구 한남동 리움미술관 강당에서 '2025 삼성행복대상 시상식'을 개최했다고 밝혔다.  삼성행복대상은 기존 여성 및 효행 문화 중심에서 시대 변화와 사회적 요구를 반영해 올해부터 시상부문을 새롭게 개편해 각 부문의 첫번째 수상자를 시상했다.  수상자는 △연구·창의부문 정영선 조경가(84) △사회·안전부문 조승노 서울특별시경찰청 사이버범죄수사대 팀장(52) △통합·포용부문 임정택 향기내는 사람들 대표(41) △청소년부문 정연성(24·대구교대 4), 길현(20·순천향대 2), 이현서(19·경남대 1), 박찬우(18·신정고 3), 배경인(17·효암고2) 학생 등 총 8명이다.  부문별 수상자에게는 상패와 상금 각 5000만 원(청소년 각 1000만 원)이 수여됐다.  정영선 조경가는 한국 최초의 여성 조경 국토개발기술사로 반세기 동안 조경을 예술적 창조의 영역으로까지 확장했고, 한국 조경의 철학과 과정을 체계적으로 기록·연구해 학술적 연구 기반을 마련했다. 2023년에는 조경 분야 노벨상인 제프리 젤리코상을 한국인 최초로 수상했다.  조승노 팀장은 텔레그램 N번방 성착취 사건 수사 시 미국 연방수사기관의 국제 공조를 이끌며, 사이코패스 성향 분석 등 고난도 수사기법을 활용해 주범들과 조직을 일망타진했다.  임정택 향기내는 사람들 대표는 사회적 기업 '향기내는 사람들'을 창업하고 카페 '히즈빈스'를 통해 전국 38개 지점, 168명 이상의 장애인에게 안정적 일자리를 제공하며, 삶의 질 향상과 자립 실현의 기회를 제공했다.  청소년 부문 수상자들은 어려운 환경 속에서도 포기하지 않고 나눔과 배려의 마음으로 선한 영향력을 전하고 있는 청소년 중 선정했다.  서정돈 삼성생명공익재단 이사장은 ""각자의 자리에서 묵묵히 더 나은 사회를 위한 변화를 이끌어 오신 수상자분들의 헌신과 열정, 따뜻한 실천이 우리 사회가 한층 더 건강하고 행복한 사회로 나아가는 큰 힘이 됐다""고 말했다.  삼성생명공익재단은 수상자들을 축하하는 의미로 리움미술관에서 개최 중인 전시와 '서울시 어린이병원 아동·청소년 미술치료 작품 전시회' 관람 행사를 마련했다.  삼성생명공익재단은 2013년부터 삼성행복대상을 제정해 운영하며, 사회 질서와 안전 증진, 약자 배려와 사회병리 개선, 미래 세대의 꿈과 희망을 응원함으로써 건강하고 지속 가능한 사회를 만드는 데 기여하고 있다.",2025.12.01. 오후 4:06,https://n.news.naver.com/mnews/article/014/0005442444
"코스피, 등락 오가다 3920선 약보합…코스닥은 1%대 상승[fn마감시황]","[파이낸셜뉴스] 코스피가 1일 상승 출발했지만, 기관의 매도세를 이기지 못하고 약보합 마감했다.  이날 코스피는 전 거래일보다 6.22p(0.16%) 내린 3920.37에 거래를 마쳤다. 코스피는 전 거래일 대비 41.33p(1.05%) 오른 3967.92로 개장했지만, 등락을 반복하며 장 한때 3900선을 이탈하기도 했다.  기관의 매도세가 거셌다. 개인과 외국인이 각각 530억원, 2154억원을 순매수했지만, 기관이 2332억원 매도 우위를 보였다.  업종별로는 보험, 운송·창고, 제약, 유통, 전기·전자, 통신, 의료·정밀기기 등이 강세를 보인 반면 전기·가스, 운송장비·부품, 음식료·담배, 건설, 기계·장비, 섬유·의류 등이 떨어졌다.  시가총액 상위 종목 중 삼성전자(0.30%), SK하이닉스(1.51%), LG에너지솔루션(1.23%), 삼성바이오로직스(2.61%), KB금융(1.20%)은 상승 마감했다. 반면 현대차(-2.68%), 두산에너빌리티(-1.96%), HD현대중공업(-3.74%), 기아(-1.58%)는 하락했다.  코스닥은 4거래일 연속 상승세를 이어갔다. 코스닥 지수는 전 거래일보다 9.71p(1.06%) 오른 922.38에 장을 마감했다.  이성훈 키움증권 연구원은 ""연준 금리 인하 불확실성, AI 거품 우려 등 시장을 짓눌렀던 요인이 완화되며 글로벌 주식시장에 우호적인 환경이 조성되고 있는 흐름""이라면서도 ""이번 주에도 금리 인하와 AI 산업 확장이라는 핵심 모멘텀이 유지될 수 있는지를 가늠할 이벤트에 초점을 맞출 필요가 있다""고 진단했다.  이재원 신한투자증권 연구원은 ""지난주 금요일에 이어 코스피·코스닥 상대수익률 갭 메우기가 지속되고 있다""며 ""기관의 수급이 이동하고 있다""고 분석했다.",2025.12.01. 오후 4:04,https://n.news.naver.com/mnews/article/014/0005442443
"스페이스코인, 두번째 위성 3기 발사 성공…궤도 안착 성공","[파이낸셜뉴스] 스페이스코인은 회사의 두 번째 위성 CTC-1 3기가 지난달 29일 오전 미국 캘리포니아주 반덴버그 우주군 기지에서 스페이스엑스의 '팔콘9' 로켓을 통해 발사돼 목표 궤도에 성공적으로 안착했다고 1일 밝혔다.  이번 위성은 실제 궤도 환경에서 스페이스코인의 핵심 기술을 검증하는 역할을 수행할 예정이다. 구체적으로 △위성 간 데이터 릴레이 △네트워크 동기화 △지상국 연동 테스트 등이 진행된다. 앞서 스페이스코인은 지난해 12월 첫 번째 위성 ‘CTC-0’ 를 성공적으로 발사한 바 있다. 스페이스코인은 이번 발사 이후 추가 위성 발사를 지속적으로 추진할 계획이다.  스페이스코인은 올해 6월 미국 특허청으로부터 위치 증명 기술 특허를 취득한 바 있다. 이 기술은 중앙 서버나 외부 신호에 의존하지 않고 GPS 정보를 검증하는 방식으로, 탈중앙화 위성 네트워크의 보안성과 신뢰성을 강화하는 기술이다.  이번 발사에는 다수의 항공우주 전문 기업이 협력 파트너로 참여했다. 이들은 위성 제작, 통신 하드웨어 통합, 미션 컨트롤 시스템 구축 등 전반적인 기술 개발을 지원하고 있다.  스페이스코인은 저궤도 위성을 이용해 탈중앙화 위성 인터넷 인프라를 구축하는 프로젝트로, 기존 고비용 지상 인프라 없이도 전 세계 인터넷 소외 지역 거주자에게 인터넷 접근 기회를 제공하는 것을 목표로 하고 있다.  스페이스코인 관계자는 “이번 CTC-1 위성군 발사는 스페이스코인의 핵심 기술이 실제 궤도 환경에서 작동하는지를 검증하는 중요한 이정표가 될 것”이라며 “위성 간 데이터 릴레이와 네트워크 동기화, 지상국 연동 테스트를 통해 탈중앙화 위성 네트워크의 상용화를 앞당길 것”이라고 말했다.",2025.12.01. 오후 4:03,https://n.news.naver.com/mnews/article/014/0005442442
"'고환율' 경고에도 산다...서학개미, 11월 60억달러 순매수","[파이낸셜뉴스] 정부 경고와 환율의 높은 변동성에도 서학개미는 두 달 연속 큰 폭의 매수세를 이어갔다. 지난달에도 60억달러 규모의 순매수로 기술주 중심의 투자 기조를 한층 더 강화한 것으로 나타났다.  1일 한국예탁결제원 증권정보포털 세이브로(SEIBro)에 따르면 11월 한 달 동안 서학개미의 미국 주식 순매수 규모는 59억3441만달러(한화 약 8조7253억원)로 집계됐다. 지난 10월(68억달러)에 이어 두 달 연속 60억달러내외로 4·4분기 들어 개인 투자자들의 해외 매수열기가 높아졌다. 지난달 순매수 규모는 10월에 이어 연중 두 번째로 큰 규모다.  정부는 고환율의 배경으로 해외 주식 투자를 꼽아 경고성 메시지를 내놨지만, 개인들의 매수세는 오히려 확대되는 양상이다. 이창용 한국은행 총재는 최근 “환율이 1500원을 넘는다면 외국인이 아니라 내국인의 해외 주식 매수 증가가 더 큰 원인일 수 있다”고 언급하며 사실상 과도한 해외투자를 경계했다.  구윤철 부총리도 해외주식 양도세 강화 가능성을 열어두는 발언을 내놨지만, 기재부가 이를 다시 부인하는 해명에 나서는 등 정책 불확실성이 이어졌다. 그럼에도 서학개미는 규제 논란이나 환율 부담보다 미국 기술주 투자 기회를 우선시하는 모습을 보이며 매수 강도를 더욱 높인 것으로 분석된다.  서학개미의 매수세는 기술주에 집중됐다. 알파벳을 비롯해 엔비디아, 메타 등이 순매수 상위권을 채우며 투자 자금이 AI·플랫폼 대형주로 쏠린 흐름이 뚜렷하게 나타났다.  특히 SOXL(반도체 3배), TQQQ(나스닥100 3배), 엔비디아 2배 ETF 등 레버리지 상품도 다수 상위권에 올랐다. 필라델피아반도체지수(SOX)가 한 달간 -2.82% 하락했음에도 개인 투자자들은 이를 오히려 ‘저점 매수’ 기회로 삼았다. IONQ·팔란티어 등 AI 주변 생태계 종목까지 매수세가 유입됐다.  증권가에서는 연말 증시에서 위험 선호 성향이 다시 확대될 것으로 보고 있다. 11월 미국 증시를 흔들었던 금리 동결 우려와 AI 거품 논란이 완화된 데다, 주요 기업들의 이익 전망이 오히려 상향 조정되고 있다는 점이 투자심리를 되살리고 있다는 분석이다.  서정훈 삼성증권 연구원은 “12월은 이른바 ‘산타 랠리’로 불리는 계절적 성수기 구간인 만큼, 그간 증시 조정의 원인이었던 연준의 금리 동결 우려가 완화된 점이 증시에 우호적으로 작용할 것”이라며 “제미나이 3.0 모멘트 이후 AI 성장 기대에 따른 인프라 투자 확대 전망도 여전히 유효하다”고 말했다.",2025.12.01. 오후 4:03,https://n.news.naver.com/mnews/article/014/0005442441
"깨끗한나라 '디어스킨', 올리브영 어워즈 '라이징스타'","[파이낸셜뉴스] 깨끗한나라는 페미닌 케어 브랜드 디어스킨이 '2025 올리브영 어워즈' 트렌드 부문 '라이징스타'에 이름을 올렸다고 1일 밝혔다.  디어스킨은 오는 6일까지 열리는 '12월 올영세일' 기간 디어스킨 에어쿨링 구매시 디어스킨 리얼모달을 추가 증정한다.  신제품 디어스킨 리얼스무드도 이번 행사에서 최초 공개한다. 디어스킨 리얼스무드는 스킨케어 콘셉트 생리대로 보습 성분으로 알려진 시어버터를 생리대 커버부터 날개까지 적용했다. 부드러움과 보풀 테스트 결과 순면 탑시트 대비 약 3배 더 부드럽고 보풀 발생이 20% 적은 것으로 나타났다. 출시 기념으로 1+1 구성과 추가 할인 혜택을 제공한다.  깨끗한나라 관계자는 ""올리브영 어워즈에서 디어스킨이 주목받은 것은 제품 경쟁력과 시장 반응을 반영한 결과""라며 ""기능성과 안전성을 강화한 제품을 선보이며 디어스킨 브랜드 신뢰도를 높여 나가겠다""고 말했다.",2025.12.01. 오후 4:02,https://n.news.naver.com/mnews/article/014/0005442440
