date,title,article,url,산업
2025-12-05,전기차를 '에너지저장장치'로…V2G 상용화 민관 협의체 출범,"전기차를 에너지저장장치(ESS)처럼 쓸 수 있게 해주는 기술인 '양방향 충·방전'(V2G) 상용화를 위해 민관이 머리를 맞댄다.
기후에너지환경부는 5일 서울 중구 호텔PJ에서 '양방향 충·방전 상용화 협의체'가 공식 출범한다고 밝혔다. 협의체는 정부와 한국전력·전력거래소 등 관계기관 관계자, 자동차·충전기·통신기업, 학계·전문기관 전문가가 참여한다.
V2G는 전기차와 전력망이 서로 전력을 주고받을 수 있도록 하는 기술로 이 기술이 상용화되면 전기차 배터리에 남은 전력을 전력망에 공급해 다시 활용할 수 있다. 전기차가 '바퀴 달린 ESS'가 되는 것이다.
협의체는 운영위원회와 실무 분과로 구성되며 V2G 상용화 전략과 로드맵을 마련한다.
기후부는 작년부터 전기차와 통신할 수 있는 모뎀을 갖춘 '스마트 제어 완속 충전기'를 보급해 V2G 상용화 시에도 대규모 기반시설 교체·설치가 불필요하다고 밝혔다.
이호현 기후부 2차관은 ""V2G는 재생에너지 확대와 전력계통 안정, 온실가스 배출량 감축을 동시에 달성할 수단""이라면서 ""전기차가 분산에너지 자원으로 거듭나도록 해 비상 전력 확보와 전기요금 절감이라는 혜택을 국민에게 제공하겠다""고 말했다.
jylee24@yna.co.kr",https://www.yna.co.kr/view/AKR20251205043200530?section=industry/automobile,자동차
2025-12-05,기아 화성공장서 동료가 몰던 차량에 치인 50대 근로자 숨져,"
경기 화성서부경찰서는 교통사고처리 특례법 위반(치사) 혐의로 50대 남성 근로자 A씨를 입건해 조사하고 있다고 5일 밝혔다.
A씨는 전날 오후 5시 35분께 화성시 우정읍 기아 오토랜드 화성3공장 사내 도로에서 타스만 차량을 몰다가 동료 근로자인 50대 남성 B씨를 치어 숨지게 한 혐의를 받고 있다.
당시 A씨는 공장 내부에서 제조를 마친 차량을 시험 주행한 뒤 직접 몰고 보관 장소로 옮기던 중, 정문 근처를 걷고 있던 B씨를 상대로 사고를 냈다.
사고를 당한 B씨는 인근 병원으로 옮겨졌으나 숨졌다.
경찰 조사에서 A씨는 ""B씨를 미처 발견하지 못했다""는 취지로 진술했다.
경찰은 교통사고의 경위에 더불어 해당 공장의 안전관리와 관련된 부분에 대해서도 들여다볼 방침이다.
sol@yna.co.kr",https://www.yna.co.kr/view/AKR20251205041800061?section=industry/automobile,자동차
2025-12-05,"기아, PBV 우수아이디어 시상…대상은 '태양광 패널로 상시충전'","기아는 지난 3일 서울 성동구 성수동 기아 언플러그드 그라운드에서 '제4회 PBV(목적 기반 모빌리티) 아이디어 공모전 시상식'을 열었다고 5일 밝혔다.
이번 공모전은 기아 첫 PBV인 PV5와 연계할 수 있는 실제 제품 및 서비스 개발을 목표로 컨버전(다목적 차량 개발), 애프터마켓(액세서리 및 소모품 시장) 용품, 스타트업, 일반 등 4개 부문으로 진행됐다.
기아는 지난 9월부터 약 두 달간 기업 60건, 일반 1천206건 등 총 1천266건의 아이디어를 접수했다.
이후 관련 분야 전문가들로 심사위원단을 구성해 아이디어의 상품성, 창의성 등을 종합적으로 평가한 뒤 전체 대상 1팀 및 부문별 최우수상 3팀, 우수상 13팀 등 모두 17팀을 수상자로 선정했다.
대상은 '태양광 패널 자립형 모빌리티 설루션'을 제안한 '주식회사 솔라스틱'이 수상했다.
태양광 패널로 PV5 배터리를 상시 충전해 주행거리 확보 및 차량 외부 전력공급(V2L) 보조 등 고객 편의성을 높인다는 점에서 우수한 평가를 받았다. 특장 업체와 협업해 대형 드론 충전스테이션으로 활용하는 계획도 있어 구체성에서 좋은 점수를 획득했다.
기아는 이번에 선정된 아이디어를 PV5에 실제 적용하는 방안을 비롯해 수상팀과의 협업, 개발지원금 지급 등을 검토할 예정이다.
sh@yna.co.kr",https://www.yna.co.kr/view/AKR20251205036500003?section=industry/automobile,자동차
2025-12-05,"현대차그룹, 佛 에어리퀴드와 '수소 생태계 확대' 전략적 협력","현대차그룹은 프랑스의 글로벌 가스 기업 에어리퀴드와 수소 분야 최고경영자(CEO) 협의체인 '수소위원회'의 공동 의장사로서 지난 4일 수소 생태계 확대를 위한 전략적 협력을 맺었다고 5일 밝혔다.
지난 2∼4일 서울에서 열린 수소위원회 CEO 총회 기간 진행된 체결식에는 현대차그룹의 장재훈 부회장과 켄 라미레즈 에너지&수소사업본부장 부사장, 프랑수아 자코브 에어리퀴드그룹 회장 등 양사 관계자들이 참석했다.
양사는 이번 전략적 협력의 체결로 파트너십을 강화해 공동의장사로서 수소 분야 글로벌 리더십을 확고히 하고 수소 생태계 확대에 앞장선다는 계획이다.
아울러 한국, 미국, 유럽을 수소 생태계 구축을 위한 핵심 거점으로 삼고 수소의 생산부터 저장, 운송, 활용까지 수소 밸류체인의 모든 과정에서 고도화를 추진하기로 했다.
또 수소 모빌리티 확대뿐 아니라 인프라 구축 및 안정적 공급망 확보를 위한 전략 실행에도 나설 예정이다. 이를 위해 글로벌 수소 충전소 네트워크 확대 방안을 검토하고 있으며 향후 그린 수소의 생산 및 활용 과정에서 안전성을 높이기 위한 다양한 기술 개발도 추진할 예정이다.
켄 라미레즈 부사장은 ""에어리퀴드와 함께 수소를 효율적인 에너지 설루션으로 구현하기 위해 구체적인 프로젝트를 실행해 지속 가능한 사회를 만드는 데 기여하겠다""고 말했다.
sh@yna.co.kr",https://www.yna.co.kr/view/AKR20251205034500003?section=industry/automobile,자동차
2025-12-04,"수소위원회 ""글로벌 모델 韓과 파트너십 강화·시너지 창출""","글로벌 최고경영자(CEO) 수소 협의체인 수소위원회가 수소 생태계 확산을 위해 한국과의 협력을 강화한다.
수소위원회 공동의장인 장재훈 현대차그룹 부회장과 프랑수아 자코브 에어리퀴드 회장은 4일 경기도 현대 모터스튜디오 고양에서 열린 인터뷰에서 이같이 밝혔다.
수소위원회는 세계 유일의 수소 관련 글로벌 CEO 협의체로 지난 2∼4일 서울에서 'CEO 서밋'을 열고 수소 수요 창출, 인프라 확충, 글로벌 협력 강화 등을 논의했다.
장 부회장은 ""수소를 만들고 활용하는 것뿐 아니라 생태계 구축에 필요한 점에 대해 파트너들과 얘기했다""면서 ""서로 협력할 수 있는 과제들을 도출했고 앞으로의 협업이 기대된다""고 말했다.
자코브 회장은 ""한국은 수소 모빌리티의 좋은 예이자 글로벌 모델""이라며 ""한국과 파트너십을 공고히 하는 것은 중요한 목표이고 시너지를 발휘해 실질적인 수소 경제를 이룰 것""이라고 말했다.
프랑스 가스 대기업인 에어리퀴드는 올해 국내 산업용 가스 업체 DIG에어가스(옛 대성산업가스)를 4조8천500억원에 인수하는 계약을 체결한 바 있다.
자코브 회장은 ""한국에 투자하는 이유는 수소 모빌리티를 비롯한 다양한 분야에서 한국의 혁신과 힘을 믿기 때문""이라며 ""투자를 지속할 것""이라고 말했다.
수소위원회는 수소 생태계 확장을 위해선 정부 차원의 일관된 정책 지원이 필요하다고 강조하기도 했다.
이바나 제멜코바 수소위원회 CEO는 ""일관되고 야심 차고 그리고 확실한 정책적 지원이 필요하다""며 ""정부가 산업을 지원해야만 생태계가 더 성장하고 확장성을 키울 수 있다""고 말했다.
장 부회장도 ""현대차그룹은 산업 전체와 미래를 위해서 (수소 생태계가) 꼭 필요하다는 사명감이 있다""면서 ""정책의 의지와 방향성도 같이 가야 하는데 제일 중요한 것은 (정책이) 무너지지 않는 일관성""이라고 강조했다.
이번 수소위원회 CEO 서밋에는 글로벌 100개 기업에서 200여명이 참석했고 국내에서는 현대차그룹을 비롯해 SK그룹(SK이노베이션), 롯데그룹(롯데케미칼), 두산그룹(두산퓨얼셀), 코오롱그룹(코오롱인더스트리), 일진그룹(일진하이솔루스) 등이 참여했다.
(서울=연합뉴스) 이바나 제멜코바 수소위원회 최고경영자(CEO), 장재훈 현대차그룹 부회장, 프랑수아 자코브 에어리퀴드그룹 회장이 지난 2일부터 4일까지 서울에서 열린 수소위원회 CEO 서밋에서 취재진의 질문에 답하고 있다. 2025.12.4  photo@yna.co.kr
bingo@yna.co.kr",https://www.yna.co.kr/view/AKR20251204158800003?section=industry/automobile,자동차
2025-12-04,[K-VIBE] 정광복의 K-자율주행 도전기…테슬라 FSD 국내 도입에 담긴 속뜻,"
우리나라는 지난달 미국, 캐나다, 중국 등 주요 국가에 이어 세계에서 7번째로 테슬라의 '감독형(Supervised) FSD(Full Self Driving)'가 도입된 국가가 됐다. 다만 이 FSD는 완전한 자율주행을 의미하는 것이 아니라, 운전자의 상시 주의를 전제로 하는 고도화된 운전자 보조 시스템(레벨2 수준)이다.
즉, 기술적으로는 자율주행을 지향하지만, 법·제도적으로는 여전히 운전자가 모든 책임을 지는 구조다. 다시 말해, 차량이 조향과 가감속을 스스로 제어하더라도, 사고 발생 시 책임 주체는 여전히 인간 운전자에게 있다.
테슬라는 2003년 설립된 전기차 전문 기업이다. 설립 이후 약 5년간 전기차 핵심 기술을 개발한 뒤, 2008년 스포츠카 브랜드 로터스(Lotus)의 차체를 기반으로 한 첫 번째 전기차 로드스터(Roadster)를 출시했다. 이 차량은 대량 판매를 목표로 한 모델은 아니었지만, 테슬라가 '전기차도 고성능 스포츠카가 될 수 있다'는 점을 시장에 증명한 상징적인 출발점이었다.
당시만 해도 전기차는 느린 '골프카' 이미지에 가깝던 시절이었기 때문에, 0→100km/h 가속 성능으로 슈퍼카에 필적하는 로드스터의 등장은 업계의 인식을 뒤흔든 사건이었다.
이후 테슬라는 독특한 모델 전략으로 주목받았다. 이른바 'S-E-X-Y'로 읽히는 모델명 라인업이다. 모델 S는 2012년 출시된 대형 세단으로, 테슬라 최초의 본격적인 대량 생산 전기차였고, 미국과 유럽에서 '올해의 차' 수상과 함께 전기차 시장에 큰 반향을 일으켰다. 모델 X는 위로 열리는 '팔콘 윙 도어'를 특징으로 하는 대형 SUV로 2015년 등장했다.
'모델 E'는 상표권 문제로 실제 출시 과정에서 '3'로 변경됐으며, 2017년 출시된 모델 3는 테슬라 역사상 가장 많이 판매된 차량으로 전 세계 전기차 대중화를 이끌었다. 모델 Y는 모델 3 플랫폼을 활용한 중형 SUV로 2020년 출시되었고, 이후 글로벌 전기차 판매 1위를 차지할 만큼 폭넓은 수요를 확보했다.
2023년에는 미래지향적인 디자인과 스테인리스 차체로 주목받은 전기 픽업트럭 사이버트럭이 추가됐다.
테슬라는 자동차를 팔기 위해 전기차를 만든 기업은 아니다. 공동 창립자인 마틴 에버하드와 일론 머스크는 기후 변화와 에너지 고갈을 인류가 직면한 구조적 위기로 인식했다. 내연기관 차량은 연료 에너지의 상당 부분을 열로 소모하지만, 전기 모터는 구조적으로 에너지 효율이 훨씬 높다.
더 나아가 화석연료를 태워 움직이는 사회 구조에서 벗어나, 태양광과 같은 재생에너지로 생산한 전기를 사용하는 지속 가능한 전기 기반 사회로 전환해야 인류의 장기적 생존이 가능하다는 문제의식을 공유했다.
이러한 배경에서 테슬라는 기존 완성차 업체들과 같은 방식으로 경쟁하는 전략을 택하지 않았다. 전 세계에서 내연기관 엔진을 처음부터 끝까지 자체 설계·개발·양산할 수 있는 국가는 일본, 독일, 미국, 한국 등 극히 제한적이다. 테슬라는 신생 기업이 수십 년, 수백 년간 누적된 내연기관 기술과 정면 승부하는 것은 승산이 없다고 판단했고, 대신 전기차라는 새로운 기술 패러다임에 모든 역량을 집중했다.
일론 머스크가 제시한 전략은 초기에는 고가의 스포츠카를 판매해 기술력을 입증하고, 그 수익으로 고급 세단을 개발한 뒤, 최종적으로 대중형 차량을 대량 생산해 시장을 넓히는 단계적 성장 구조였다. 이 전략은 '고가 → 중가 → 대중형'으로 이어지는 이른바 '마스터 플랜'으로 요약되며, 실제로 모델 S·X에서 모델 3·Y로 이어지는 라인업 전략을 통해 상당 부분 현실화됐다.
테슬라는 기존의 전기차에 대한 인식 자체를 바꾸고자 했다. 과거 전기차는 느리고 투박하며, 환경을 위해 어쩔 수 없이 선택하는 차량이라는 이미지가 강했다. 테슬라는 전기차가 내연기관차보다 가속 성능, 주행 안정성, 정숙성에서 더 뛰어날 수 있음을 보여주며, 환경성과 성능을 동시에 만족하는 선택지로 전기차를 재정의했다. 이 과정에서 테슬라는 자동차 제조사를 넘어 에너지 기업으로 인식되기 시작했다.
테슬라는 전기차의 핵심 기술인 배터리를 활용해 에너지 저장 사업과 태양광 발전 사업을 전개하고 있다. 가정용 배터리인 파워월(Powerwall)은 태양광으로 생산한 전력이나 심야 시간대의 저렴한 전기를 저장해 필요할 때 사용할 수 있도록 설계되었으며, 메가팩(Megapack)은 전력망과 산업용으로 사용되는 대형 에너지 저장 장치다. 이러한 에너지 저장 시스템은 전력 수급이 불안정한 지역에서 재생에너지 활용도를 높이고, 전력 피크를 완화하는 역할을 한다.
이 에너지 사업은 테슬라 전체 수익 구조에서 빠르게 비중을 늘리고 있으며, '종합 에너지 기업'으로의 정체성을 강화하고 있다. 또한 테슬라는 2016년 태양광 설치 기업 솔라시티(SolarCity)를 인수하며, 전기 생산·저장·소비가 연결된 에너지 자립 생태계 구축을 목표로 삼았다.
한편 테슬라는 차량을 이동 수단만이 아니라 네트워크에 연결된 플랫폼으로 정의한다. 모든 테슬라 차량에는 이동통신 모듈이 탑재돼 있으며, 이를 통해 차량 상태 원격 제어, 실시간 교통 정보 기반 내비게이션, 소프트웨어 무선 업데이트(OTA), 음악·영상 등 구독형 서비스가 제공된다.
이러한 통신 기능은 차량의 성능을 출고 이후에도 지속해 개선할 수 있게 하는 기반이 된다. 실제로 테슬라는 OTA 업데이트를 통해 주행 거리, 가속 성능, 안전 보조 기능 등을 소프트웨어적으로 향상해 왔으며, 새로운 기능을 옵션 형식으로 유료 추가하는 수익 모델도 구축했다.
테슬라의 가장 중요한 자산 중 하나는 차량에서 수집되는 방대한 데이터다. 운전자 동의를 전제로 수집되는 주행 데이터와 행동 데이터, 그리고 차량 외부에 장착된 8개의 카메라 영상 데이터는 원격 진단, 사고 원인 분석, 그리고 운전자 보조 및 자율주행 기술의 성능 향상에 활용된다.
테슬라는 전 세계 수백만 대의 차량을 통해 확보한 실주행 데이터를 인공지능 학습에 사용하며, 이를 통해 자율주행 기술인 FSD를 지속해 고도화하고 있다. 이 과정에서 차량은 단순한 자동차가 아니라 움직이는 데이터 센서로 기능하게 된다. 각 차량이 실제 도로에서 경험한 많은 상황(교차로, 보행자, 도로 공사, 악천후, 예외적 돌발상황)이 모두 데이터로 모여, 하나의 거대한 학습 재료가 되는 것이다.
결국 테슬라의 FSD는 단일 기술이나 옵션이 아니라, 전기차·에너지·통신·데이터·인공지능이 결합한 소프트웨어 중심 산업 구조의 결과물이라 할 수 있다. 다시 말해, FSD는 자동차에 '추가로 붙는 기능'이 아니라, 테슬라라는 기업이 지난 20여년간 구축해온 하드웨어·소프트웨어·클라우드·데이터 인프라가 응축된 산물이다.
이처럼 테슬라의 FSD는 자동차 산업의 중심축이 하드웨어에서 소프트웨어로 이동하고 있음을 보여주는 상징적인 사례라 할 수 있다. 기존의 자동차 산업이 엔진·변속기·차체 생산 등 물리적 부품과 조립 공정을 중심으로 경쟁했다면, 앞으로는 소프트웨어 업데이트 속도, 데이터 학습 규모, AI 모델의 성능, 네트워크 서비스 품질 등이 경쟁의 핵심 요소가 될 가능성이 크다.
이 변화에 어떻게 대응하느냐에 따라, 자율주행 기술을 단순한 수입 기술로 소비할 것인지, 아니면 국내 산업과 제도를 함께 발전시키는 계기로 만들 것인지가 결정될 것이다. 우리에게 필요한 것은 FSD 기능 국내 도입 여부를 넘어, 전기차·통신·클라우드·AI가 결합한 새로운 모빌리티 생태계에서 어떤 역할을 맡을 것인가에 대한 보다 근본적인 질문일지 모른다.
정광복 자율주행기술개발혁신사업단(KADIF) 단장
▲ 도시공학박사(연세대). ▲ 교통공학 전문가·스마트시티사업단 사무국장 역임. ▲ 연세대 강사·인천대 겸임교수 역임. ▲ 서울시 자율주행차시범운행지구 운영위원. ▲ 한국도로공사 고속도로자율주행 자문위원. ▲ 강릉 ITS 세계총회 조직위 위원.
<정리 : 이세영 기자>
seva@yna.co.kr",https://www.yna.co.kr/view/AKR20251204147200371?section=industry/automobile,자동차
2025-12-04,"장재훈 현대차 부회장 ""자율주행 내재화해야…톱티어 전략 실행""","장재훈 현대차그룹 부회장은 ""아직 일반적인 FSD(완전자율주행)와 상용화에는 거리가 있지만 기술을 확보하고 내재화하는 것은 저희의 트랙대로 가야 한다""고 말했다.
장 부회장은 4일 경기도 현대 모터스튜디오 고양에서 기자들과 만나 ""모셔널이 웨이모 수준까지는 아니지만 그렇게 할 수 있는 로보택시를 만들고 있다""며 이같이 밝혔다.
모셔널은 현대차그룹의 미국 자율주행 합작법인이고, 웨이모는 구글 알파벳 자회사이자 미국 로보택시 시장을 선도하는 업체다.
장 부회장은 ""흐름을 볼 때 FSD나 소프트웨어중심차(SDV)처럼 그다음 것을 미리 준비해 남들을 뛰어넘어 갈 수 있는 게 중요하다""고 강조했다.
이날 SDV 개발을 이끌던 송창현 현대차·기아 첨단차플랫폼(AVP) 본부장 겸 포티투닷(42dot) 대표의 사임으로 미래 차 추진 동력이 약화할 수 있다는 우려가 제기되는 가운데 장 부회장이 그룹의 자율주행차 방향성을 재확인한 셈이다.
테슬라가 최근 국내 출시한 감독형 FSD에 대해선 ""기술적인 부분은 좀 봐야 할 것 같다""고 말을 아꼈다.
(서울=연합뉴스) 장재훈 현대차 부회장이 지난 2일부터 4일까지 서울에서 열린 수소위원회 CEO 서밋에서 발언하고 있다. 2025.12.4  photo@yna.co.kr
장 부회장은 그룹 전체 차원에서는 수소를 비롯한 에너지와 인공지능(AI) 방향으로 나아가야 한다고 강조했다.
그는 ""(기존의) 현대차그룹은 자동차를 중심으로 수직계열화되는데 앞으로 더 가려면 에너지와 AI(인공지능) 쪽이 맞는 것 같다""며 ""전체적인 조직 방향도 그쪽으로 보고 있고 실현 속도와 기술적 완성도가 중요할 것 같아 달리고 있다""고 말했다.
그러면서 ""중국 샤오펑도 에어 모빌리티까지 하고 AI, 반도체를 아우르고 있는데 장기적으로 보면 그 방향이 맞는다""면서 ""어떻게 격차 있는 '톱티어'(최상급)로 가느냐는 것이 제일 중요해서 내년에는 이런 전략 구성과 실행에 집중해야 할 것 같다""고 전했다.
수소와 관련해서는 GM(제너럴모터스), 도요타와 글로벌 협력을 이어가고 있다고 밝혔다.
장 부회장은 ""(GM과) 배터리, 수소 연료 전지에 대해 얘기하고 있는데 기술적 해석에 있어 의견 차이가 있어 조금 더 시간이 걸릴 것 같다""면서 ""데이터 측면, 기술 공용화에 관해서도 얘기할 것""이라고 말했다.
도요타와의 협력에 대해선 ""탱크 표준, 안전 기준에 대해서 기술적으로 얘기하고 정책 입안자에게 설명하는 등 실제로 많은 부분을 협력하고 있다""고 말했다.
수소전기차(FCEV) 승용 모델과 관련해선 ""차종 확대를 해서 넥쏘뿐 아니라 다른 차급에서도 (수소를) 쓸 수 있게 하는 것이 더 맞지 않나 싶다""고 말했다.
(서울=연합뉴스) 이바나 제멜코바 수소위원회 최고경영자(CEO), 장재훈 현대차그룹 부회장, 프랑수아 자코브 에어리퀴드그룹 회장이 지난 2일부터 4일까지 서울에서 열린 수소위원회 CEO 서밋에서 취재진의 질문에 답하고 있다. 2025.12.4  photo@yna.co.kr
bingo@yna.co.kr",https://www.yna.co.kr/view/AKR20251204136500003?section=industry/automobile,자동차
2025-12-04,"송창현 현대차그룹 AVP본부 사장 사임…""프로젝트 차질은 없어""(종합)","현대차그룹에서 소프트웨어 중심 자동차(SDV) 개발을 이끌던 송창현 첨단차플랫폼(AVP) 본부장(사장) 겸 현대차그룹 글로벌 소프트웨어센터 포티투닷(42dot) 대표가 사의를 표했다.
현대차그룹은 4일 ""송창현 사장이 최근 일신상의 사유로 회사에 자진 퇴임 의사를 밝혔으며 회사는 송 사장의 결정을 존중해 사임을 수용했다""고 밝혔다.
2015년 네이버 초대 최고기술책임자(CTO)를 지낸 송 사장은 2019년 1월 네이버를 퇴사해 포티투닷을 설립했고, 이 회사가 2022년 현대차에 인수된 이후에는 SDV 사업부를 거쳐 지난해 초부터 AVP 본부를 이끌어 왔다.
현대차그룹은 ""송 사장이 관장해 온 프로젝트들은 AVP 본부와 포티투닷 등 각 부문의 리더들을 중심으로 체계적으로 운영돼 왔으며 앞으로도 동일한 방식으로 차질 없이 진행될 것""이라고 밝혔다.
후임 인선은 현재 내부 검토 중으로, 현대차그룹은 추후에도 조직의 안정적 운영을 최우선으로 주요 프로젝트 수행을 흔들림 없이 추진할 방침이라고 강조했다.
업계에 따르면 송 사장은 전날 포티투닷 임직원에게 보낸 고별 메시지에서 ""거대한 하드웨어 중심의 산업에서 소프트웨어의 DNA를 심고 단순히 차를 만드는 것이 아닌 인공지능(AI) 디바이스를 만들겠다는 무모해 보이던 도전은 그 과정이 '정말' 쉽지 않고 순탄치 않았다""고 밝혔다.
그러면서 ""AVP를 겸직하며 SDV라는 거대한 전환을 이끄는 동안 보이지 않는 수도 없는 벽에 부딪힐 때마다 저를 버티게 한 것은 포티투닷 여러분의 열정이었다""며 ""저의 부재가 여러분에게 잠시 혼란을 줄 수는 있겠지만 꿈을 꺾을 수는 없을 것이다. 제가 미처 다 잇지 못한 다리는 여러분이 튼튼하게 완성해 달라""고 당부했다.
업계에서는 현대차그룹이 자율주행 기술 분야에서 뚜렷한 성과를 내지 못한 데 책임지는 차원에서 송 사장이 사의를 밝혔다는 해석이 제기된다.
현대차그룹은 그간 AVP 본부를 통해 자율주행 기술 분야에 막대한 투자를 했으나 경쟁사들에 비해 기대한 성과에 미치지 못했다는 평가가 나온다. 글로벌 자율주행 선두 주자인 테슬라는 첨단 주행 보조 기능인 '감독형 FSD'를 국내 도입하는 등 한국 시장 공략을 강화하고 있고, 메르세데스-벤츠와 BMW, 혼다도 글로벌 시장에서 레벨3(조건부 자율주행) 수준의 자율주행 기술을 완성차에 탑재한 데 반해 기술 적용이 늦어졌다는 것이다.

현대차그룹은 이르면 이날부터 다음 주까지 단행할 것으로 전망되는 사장단 등 임원 인사를 통해 미래 모빌리티 전략을 이끌 기술 인재를 보강할 전망이다.
이날 현대차는 사장단 인사에 앞서 국내사업본부 등 일부 조직 인사를 단행했다.
국내사업본부 정유석 부사장의 후임으로는 김승찬 신임 부사장이 승진 임명됐다. 김 부사장은 국내판매사업부장을 겸임한다.
프리미엄 브랜드 제네시스를 이끄는 제네시스사업본부장은 송민규 부사장 후임으로 이시혁 북미권역상품실장 신임 전무가 승진 임명됐다.
아울러 현대차는 이번 인사에서 미래 핵심 거점으로 꼽히는 인도의 조직 위상을 강화했다.
'인도아중동(인도·중동·북아프리카)대권역' 조직을 폐지하고 인도를 별도 권역으로 분리했다. 인도권역본부장에는 타룬 갈크 인도권역 최고운영책임자(CCO) 사장을 선임했고, CCO에는 박동휘 아중동권역본부장(상무)이 전무로 승진해 자리를 옮겼다.
sh@yna.co.kr",https://www.yna.co.kr/view/AKR20251204043202003?section=industry/automobile,자동차
2025-12-04,BMW '뉴 M5 투어링' 국내 출시…최고 727마력에 전기차 모드도,"BMW코리아는 초고성능 왜건형 모델 'BMW 뉴 M5 투어링'을 출시한다고 4일 밝혔다.
M5 투어링 모델이 국내에 들어온 것은 처음이다. 이 모델은 폭발적인 주행 성능에 공간도 넉넉해 스포츠 주행과 일상, 여행 등 영역을 아우르는 활용성을 갖췄다고 BMW코리아는 소개했다.
뉴 M5 투어링에는 최고 출력 585마력을 발휘하는 M 트윈파워 터보 V8 4.4L 가솔린 엔진과 197마력 전기모터를 결합한 M 하이브리드 시스템이 적용된다.
합산 최고출력은 727마력, 최대토크는 101.9㎏·ｍ이다. 가속페달 조작 응답성을 높여 정지 상태에서 시속 100㎞에 이르는 시간(제로백)은 3.6초이며, 200㎞까지는 11.1초 걸린다.
22.1kWh(킬로와트시) 용량의 고전압 배터리로 순수전기 주행모드도 지원한다. 기후에너지환경부 인증 기준 55㎞까지 전기 모드만으로 주행할 수 있으며, 최고 시속은 140㎞다.
실내에는 스포츠 주행과 장거리 주행에 최적화된 새로운 M 다기능 시트가 장착됐다. 3천5㎜에 달하는 휠베이스(축간거리)로 넓은 공간을 확보했고, 트렁크는 기본 500L에서 최대 1천630L까지 확장할 수 있다.
sh@yna.co.kr",https://www.yna.co.kr/view/AKR20251204084300003?section=industry/automobile,자동차
2025-12-04,현대차그룹 대학생 교육봉사단 'H-점프스쿨' 300명 수료,"현대자동차그룹은 4일 서울 서초구 가톨릭대 플렌티 컨벤션에서 교육 사회공헌 프로그램 '대학생 교육봉사단 H-점프스쿨' 12기 수료식을 열었다고 밝혔다.
수료식에는 지난 3월부터 약 8개월간 교육봉사단으로 활동한 대학생 교사들을 비롯해 성 김 현대차그룹 전략기획 담당 사장과 서창범 사단법인 점프 이사장 등 주요 관계자들이 참석했다.
H-점프스쿨은 '누구나 배움의 기회를 누리고 성장하는 공정한 사회'를 목표로 2013년 시작된 현대차그룹의 대표 사회공헌 활동이다. 국내, 베트남, 인도네시아에서 활동을 진행 중이며 누적 참여 대학생은 3천460여명에 달한다.
올해 12기 대학생 교사 300명은 전국의 지역아동센터 및 교육복지 기관 등에서 청소년 1천200명을 대상으로 교육 봉사를 진행했다.
현대차그룹은 대학생 교사 전원에게 장학금 300만원을 수여하고 임직원 멘토링을 실시했다. 우수 대학생 교사에게는 그룹 해외 사업장 방문 기회를 추가로 제공할 예정이다.
현대차그룹 관계자는 ""미래세대를 대상으로 한 진정성 있는 사회공헌 활동을 계속 펼쳐 나갈 것""이라고 말했다.
sh@yna.co.kr",https://www.yna.co.kr/view/AKR20251204081400003?section=industry/automobile,자동차
2025-12-04,"기아, 오토랜드 화성에 최대 50㎿급 태양광 발전설비 구축","기아는 4일 경기 화성시 오토랜드 화성에서 경기도, 화성특례시, 한국자산관리공사(캠코)와 '국유지 활용 대규모 태양광 투자 및 기업 RE100(재생에너지 100% 사용) 지원을 위한 업무협약(MOU)'을 맺었다고 밝혔다.
협약식에는 송민수 기아 오토랜드 화성공장장, 차성수 경기도 기후환경에너지국장, 정구원 화성시 부시장, 김서중 캠코 부사장 등 주요 관계자가 참석했다.
기아는 이번 업무협약으로 오토랜드 화성 내에 장기간 방치된 약 10만5천평(34만7천㎡) 규모의 유휴 국유지를 임차하고 이곳에 최대 50㎿급 대규모 태양광 발전 설비와 에너지저장장치(ESS)를 설치할 계획이다.
이 설비는 연간 약 6만3천900㎿ 규모의 재생에너지를 자체 생산할 것으로 기대된다.
경기도와 화성시는 관련 인허가를 비롯한 각종 행정 절차를 적극 지원하고 캠코는 국유지 대부 및 사용료 감면 등 관련 정책 추진에 협력한다.
이번 협약은 정부가 추진 중인 '재생에너지 중심 에너지 대전환' 정책 이행에 기여하고 국내 기업의 RE100 추진 속도를 높이는 민·관·공 협력 사례가 될 것으로 기아는 기대했다.
기아 관계자는 ""자체 발전을 통해 재생에너지를 확대 도입하고 기아의 '지속가능한 모빌리티 설루션 프로바이더'라는 비전을 실현하기 위해 이번 업무협약을 추진하게 됐다""고 말했다.

sh@yna.co.kr",https://www.yna.co.kr/view/AKR20251204080600003?section=industry/automobile,자동차
